,location,total_sqft,bath,price,BHK,total_price_per_sqft,area_type_Carpet  Area,area_type_Plot  Area,area_type_Super built-up  Area
321,Akshaya Nagar,1314.0,2.0,68.8,2.0,5235.920852359209,0.0,0.0,1.0
322,Akshaya Nagar,1690.0,3.0,85.0,3.0,5029.585798816568,0.0,0.0,1.0
323,Akshaya Nagar,1265.0,2.0,67.0,2.0,5296.442687747036,0.0,0.0,1.0
324,Akshaya Nagar,1126.0,2.0,55.0,2.0,4884.547069271758,0.0,0.0,1.0
326,Akshaya Nagar,1662.0,3.0,90.0,3.0,5415.162454873646,0.0,0.0,1.0
327,Akshaya Nagar,1420.0,2.0,75.0,3.0,5281.69014084507,0.0,0.0,1.0
328,Akshaya Nagar,1412.0,2.0,88.0,3.0,6232.294617563739,0.0,0.0,1.0
329,Akshaya Nagar,1434.0,3.0,84.0,3.0,5857.740585774059,0.0,0.0,0.0
330,Akshaya Nagar,1890.0,4.0,100.0,3.0,5291.005291005291,0.0,0.0,1.0
332,Akshaya Nagar,1419.0,2.0,87.0,3.0,6131.0782241014795,0.0,0.0,1.0
333,Akshaya Nagar,1300.0,2.0,54.0,2.0,4153.846153846154,0.0,0.0,1.0
334,Akshaya Nagar,1690.0,3.0,85.0,3.0,5029.585798816568,0.0,0.0,1.0
335,Akshaya Nagar,1113.0,2.0,52.0,2.0,4672.057502246182,0.0,0.0,1.0
336,Akshaya Nagar,1820.0,4.0,95.0,3.0,5219.780219780219,0.0,0.0,1.0
337,Akshaya Nagar,1100.0,2.0,48.0,2.0,4363.636363636364,0.0,0.0,1.0
338,Akshaya Nagar,1896.0,3.0,102.0,3.0,5379.7468354430375,0.0,0.0,1.0
339,Akshaya Nagar,1300.0,2.0,66.0,2.0,5076.923076923077,0.0,0.0,1.0
340,Akshaya Nagar,1225.0,2.0,68.0,2.0,5551.0204081632655,0.0,0.0,1.0
341,Akshaya Nagar,1179.0,2.0,51.0,2.0,4325.699745547074,0.0,0.0,1.0
342,Akshaya Nagar,1421.0,2.0,73.0,3.0,5137.227304714989,0.0,0.0,1.0
343,Akshaya Nagar,1893.0,4.0,95.0,3.0,5018.489170628632,0.0,0.0,1.0
344,Akshaya Nagar,900.0,2.0,45.0,2.0,5000.0,0.0,0.0,0.0
345,Ambalipura,1105.0,2.0,75.0,2.0,6787.330316742082,0.0,0.0,1.0
346,Ambalipura,1800.0,3.0,110.0,3.0,6111.111111111111,0.0,0.0,1.0
347,Ambalipura,1150.0,2.0,80.0,2.0,6956.521739130435,0.0,0.0,0.0
348,Ambalipura,1250.0,2.0,66.25,2.0,5300.0,0.0,0.0,1.0
349,Ambalipura,1332.0,2.0,79.0,2.0,5930.930930930931,0.0,0.0,1.0
350,Ambalipura,1730.0,3.0,120.0,3.0,6936.416184971098,0.0,0.0,1.0
352,Ambalipura,1230.0,2.0,66.25,2.0,5386.178861788618,0.0,0.0,1.0
353,Ambalipura,1351.0,2.0,77.0,2.0,5699.481865284974,0.0,0.0,1.0
357,Ambalipura,1303.0,2.0,80.0,2.0,6139.677666922486,0.0,0.0,1.0
358,Ambalipura,1607.0,2.0,112.0,3.0,6969.508400746733,0.0,0.0,1.0
359,Ambalipura,770.0,1.0,43.82,1.0,5690.909090909091,0.0,0.0,1.0
360,Ambalipura,1700.0,2.0,76.0,2.0,4470.588235294118,0.0,0.0,1.0
361,Ambalipura,1060.0,2.0,58.5,2.0,5518.867924528302,0.0,0.0,1.0
362,Ambalipura,1650.0,3.0,100.0,3.0,6060.606060606061,0.0,0.0,0.0
363,Ambalipura,1607.0,2.0,112.0,3.0,6969.508400746733,0.0,0.0,1.0
364,Ambalipura,1198.0,2.0,80.0,2.0,6677.79632721202,0.0,0.0,1.0
365,Ambedkar Nagar,1935.0,4.0,130.0,3.0,6718.3462532299745,0.0,0.0,1.0
366,Ambedkar Nagar,1424.0,2.0,90.0,2.0,6320.224719101124,0.0,0.0,1.0
367,Ambedkar Nagar,2225.0,4.0,169.0,3.0,7595.505617977528,0.0,0.0,1.0
368,Ambedkar Nagar,1862.0,3.0,120.0,3.0,6444.68313641246,0.0,0.0,1.0
369,Ambedkar Nagar,1850.0,4.0,139.0,3.0,7513.513513513513,0.0,0.0,1.0
370,Ambedkar Nagar,1936.0,4.0,126.0,3.0,6508.264462809917,0.0,0.0,1.0
371,Ambedkar Nagar,1862.0,3.0,119.0,3.0,6390.977443609023,0.0,0.0,1.0
372,Ambedkar Nagar,1424.0,2.0,90.0,2.0,6320.224719101124,0.0,0.0,1.0
373,Ambedkar Nagar,2150.0,4.0,125.0,3.0,5813.953488372093,0.0,0.0,1.0
374,Ambedkar Nagar,3530.0,4.0,290.0,4.0,8215.297450424929,0.0,0.0,0.0
375,Ambedkar Nagar,1856.0,3.0,120.0,3.0,6465.517241379311,0.0,0.0,1.0
376,Ambedkar Nagar,1852.0,3.0,130.0,3.0,7019.438444924406,0.0,0.0,1.0
377,Ambedkar Nagar,1850.0,4.0,120.0,3.0,6486.486486486487,0.0,0.0,1.0
378,Ambedkar Nagar,1367.0,2.0,86.0,2.0,6291.148500365764,0.0,0.0,1.0
379,Ambedkar Nagar,3565.0,4.0,255.0,4.0,7152.875175315568,0.0,1.0,0.0
380,Ambedkar Nagar,1409.0,2.0,95.0,2.0,6742.370475514549,0.0,0.0,1.0
381,Ambedkar Nagar,1950.0,4.0,120.0,3.0,6153.846153846154,0.0,0.0,1.0
382,Ambedkar Nagar,1921.0,4.0,129.0,3.0,6715.252472670484,0.0,0.0,1.0
383,Ambedkar Nagar,1920.0,4.0,121.0,3.0,6302.083333333333,0.0,0.0,1.0
384,Ambedkar Nagar,1935.0,4.0,125.0,3.0,6459.948320413437,0.0,0.0,1.0
385,Ambedkar Nagar,1852.0,4.0,122.0,3.0,6587.473002159827,0.0,0.0,1.0
386,Ambedkar Nagar,1950.0,4.0,120.0,3.0,6153.846153846154,0.0,0.0,1.0
387,Ambedkar Nagar,1852.0,3.0,125.0,3.0,6749.460043196545,0.0,0.0,1.0
388,Ambedkar Nagar,1850.0,4.0,121.0,3.0,6540.540540540541,0.0,0.0,1.0
389,Ambedkar Nagar,1425.0,2.0,94.0,2.0,6596.491228070176,0.0,0.0,1.0
390,Ambedkar Nagar,2395.0,4.0,150.0,3.0,6263.048016701461,0.0,0.0,0.0
391,Amruthahalli,900.0,2.0,40.0,2.0,4444.444444444444,0.0,0.0,1.0
392,Amruthahalli,1200.0,2.0,55.0,2.0,4583.333333333333,0.0,0.0,1.0
393,Amruthahalli,1900.0,3.0,135.0,3.0,7105.263157894737,0.0,0.0,0.0
394,Amruthahalli,924.0,2.0,45.0,2.0,4870.12987012987,0.0,0.0,0.0
395,Amruthahalli,900.0,2.0,60.0,2.0,6666.666666666667,1.0,0.0,0.0
396,Amruthahalli,1100.0,2.0,45.0,2.0,4090.909090909091,0.0,0.0,0.0
397,Amruthahalli,1200.0,2.0,55.0,2.0,4583.333333333333,0.0,0.0,1.0
401,Amruthahalli,1450.0,2.0,85.0,3.0,5862.068965517241,0.0,0.0,1.0
402,Amruthahalli,1200.0,2.0,55.0,2.0,4583.333333333333,0.0,0.0,1.0
403,Amruthahalli,1250.0,2.0,79.0,2.0,6320.0,0.0,0.0,1.0
404,Amruthahalli,1190.0,2.0,50.0,2.0,4201.680672268908,0.0,0.0,1.0
405,Amruthahalli,1202.0,2.0,65.0,2.0,5407.65391014975,0.0,0.0,1.0
406,Amruthahalli,1340.0,2.0,75.0,2.0,5597.014925373134,0.0,0.0,1.0
407,Amruthahalli,2650.0,4.0,175.0,3.0,6603.773584905661,0.0,0.0,1.0
408,Amruthahalli,1450.0,2.0,90.0,3.0,6206.896551724138,0.0,0.0,0.0
409,Amruthahalli,1025.0,2.0,42.0,2.0,4097.5609756097565,0.0,0.0,1.0
410,Amruthahalli,485.0,1.0,19.5,1.0,4020.618556701031,0.0,0.0,0.0
411,Anandapura,1167.0,2.0,43.76,2.0,3749.7857754927163,0.0,0.0,1.0
412,Anandapura,1000.0,2.0,55.0,2.0,5500.0,0.0,1.0,0.0
413,Anandapura,1141.0,2.0,42.79,2.0,3750.219106047327,0.0,0.0,1.0
415,Anandapura,1200.0,2.0,67.0,2.0,5583.333333333333,0.0,1.0,0.0
416,Anandapura,1200.0,2.0,58.0,2.0,4833.333333333333,0.0,1.0,0.0
417,Anandapura,1151.0,2.0,43.1,2.0,3744.5699391833186,0.0,0.0,1.0
418,Anandapura,1141.0,2.0,42.75,2.0,3746.7134092900965,0.0,0.0,1.0
419,Anandapura,900.0,2.0,48.0,2.0,5333.333333333333,0.0,1.0,0.0
420,Anandapura,1749.0,4.0,90.0,4.0,5145.797598627787,0.0,1.0,0.0
421,Anandapura,1151.0,2.0,42.9,2.0,3727.193744569939,0.0,0.0,1.0
423,Anandapura,1250.0,2.0,45.0,2.0,3600.0,0.0,0.0,0.0
424,Anandapura,1151.0,2.0,43.16,2.0,3749.7827975673326,0.0,0.0,1.0
425,Anandapura,1200.0,2.0,58.0,2.0,4833.333333333333,0.0,0.0,0.0
426,Anandapura,1200.0,2.0,66.0,3.0,5500.0,0.0,1.0,0.0
427,Anandapura,1415.0,2.0,74.0,3.0,5229.681978798587,0.0,1.0,0.0
428,Anandapura,1200.0,2.0,50.0,2.0,4166.666666666667,0.0,0.0,1.0
429,Anandapura,1141.0,2.0,50.0,2.0,4382.120946538124,0.0,0.0,1.0
431,Ananth Nagar,500.0,1.0,14.0,1.0,2800.0,0.0,0.0,1.0
432,Ananth Nagar,1100.0,2.0,31.5,2.0,2863.6363636363635,0.0,0.0,1.0
433,Ananth Nagar,982.0,2.0,24.55,2.0,2500.0,0.0,0.0,1.0
434,Ananth Nagar,500.0,2.0,14.0,1.0,2800.0,0.0,0.0,1.0
435,Ananth Nagar,900.0,2.0,22.5,2.0,2500.0,0.0,0.0,1.0
436,Ananth Nagar,908.0,2.0,26.0,2.0,2863.4361233480176,0.0,0.0,1.0
437,Ananth Nagar,870.0,2.0,36.0,2.0,4137.931034482759,0.0,0.0,1.0
438,Ananth Nagar,937.0,2.0,35.0,2.0,3735.325506937033,0.0,0.0,1.0
439,Ananth Nagar,960.0,2.0,37.0,2.0,3854.1666666666665,0.0,0.0,0.0
440,Ananth Nagar,500.0,1.0,14.0,1.0,2800.0,0.0,0.0,1.0
441,Ananth Nagar,1000.0,2.0,29.7,2.0,2970.0,0.0,0.0,1.0
442,Ananth Nagar,850.0,2.0,25.99,2.0,3057.6470588235293,0.0,0.0,0.0
443,Ananth Nagar,902.0,2.0,25.26,2.0,2800.4434589800444,0.0,0.0,1.0
444,Ananth Nagar,1470.0,3.0,54.0,3.0,3673.469387755102,0.0,0.0,0.0
445,Ananth Nagar,810.0,2.0,25.5,2.0,3148.1481481481483,0.0,0.0,0.0
446,Ananth Nagar,890.0,2.0,27.0,2.0,3033.7078651685392,0.0,0.0,1.0
447,Ananth Nagar,1200.0,2.0,36.0,2.0,3000.0,0.0,0.0,1.0
449,Ananth Nagar,1319.0,3.0,42.0,3.0,3184.230477634572,0.0,0.0,1.0
450,Ananth Nagar,1000.0,2.0,25.0,2.0,2500.0,0.0,0.0,1.0
451,Ananth Nagar,902.0,2.0,25.0,2.0,2771.6186252771618,0.0,0.0,1.0
452,Ananth Nagar,930.0,2.0,25.99,2.0,2794.6236559139784,0.0,0.0,1.0
453,Ananth Nagar,1074.0,2.0,26.85,2.0,2500.0,0.0,0.0,1.0
454,Ananth Nagar,500.0,1.0,14.0,1.0,2800.0,0.0,0.0,1.0
455,Ananth Nagar,1010.0,2.0,38.0,2.0,3762.3762376237623,0.0,0.0,1.0
456,Ananth Nagar,992.0,2.0,24.8,2.0,2500.0,0.0,0.0,1.0
458,Anekal,656.0,2.0,22.0,2.0,3353.6585365853657,0.0,0.0,1.0
459,Anekal,620.0,2.0,22.0,2.0,3548.3870967741937,0.0,0.0,1.0
460,Anekal,600.0,1.0,16.5,1.0,2750.0,0.0,0.0,1.0
461,Anekal,925.0,2.0,40.0,2.0,4324.324324324324,0.0,0.0,1.0
462,Anekal,530.0,1.0,18.0,1.0,3396.2264150943397,0.0,0.0,1.0
463,Anekal,1800.0,3.0,68.0,3.0,3777.777777777778,0.0,1.0,0.0
465,Anekal,351.0,1.0,16.0,1.0,4558.404558404558,0.0,0.0,0.0
466,Anekal,1035.0,2.0,38.3,2.0,3700.483091787439,0.0,0.0,1.0
467,Anekal,888.0,2.0,34.0,2.0,3828.828828828829,0.0,0.0,1.0
471,Anekal,1200.0,2.0,36.0,4.0,3000.0,0.0,1.0,0.0
472,Anekal,766.0,2.0,28.0,2.0,3655.3524804177546,0.0,0.0,1.0
473,Anekal,967.0,2.0,45.0,3.0,4653.567735263702,0.0,0.0,0.0
474,Anekal,620.0,1.0,23.5,2.0,3790.3225806451615,0.0,0.0,0.0
475,Anekal,1150.0,3.0,45.0,3.0,3913.0434782608695,0.0,0.0,1.0
478,Anekal,400.0,1.0,11.5,1.0,2875.0,0.0,0.0,0.0
479,Anekal,456.0,1.0,15.0,1.0,3289.4736842105262,0.0,0.0,1.0
482,Anekal,2400.0,4.0,95.0,3.0,3958.3333333333335,0.0,1.0,0.0
486,Anekal,420.0,1.0,12.5,1.0,2976.190476190476,0.0,0.0,0.0
487,Anekal,614.0,1.0,28.0,2.0,4560.260586319218,0.0,0.0,1.0
488,Anekal,1140.0,2.0,52.0,2.0,4561.403508771929,0.0,0.0,1.0
489,Anekal,625.0,1.0,25.0,2.0,4000.0,0.0,0.0,1.0
490,Anjanapura,1850.0,4.0,86.0,4.0,4648.648648648648,0.0,0.0,0.0
491,Anjanapura,1070.0,2.0,39.0,2.0,3644.8598130841124,0.0,0.0,1.0
492,Anjanapura,1500.0,3.0,121.0,3.0,8066.666666666667,0.0,1.0,0.0
493,Anjanapura,1070.0,2.0,37.0,2.0,3457.9439252336447,0.0,0.0,1.0
494,Anjanapura,950.0,2.0,40.0,2.0,4210.526315789473,0.0,0.0,1.0
495,Anjanapura,1280.0,2.0,45.0,3.0,3515.625,0.0,0.0,0.0
496,Anjanapura,710.0,2.0,25.0,2.0,3521.1267605633802,0.0,0.0,1.0
498,Anjanapura,950.0,2.0,32.0,2.0,3368.4210526315787,0.0,0.0,0.0
499,Anjanapura,1800.0,4.0,55.0,4.0,3055.5555555555557,0.0,0.0,1.0
500,Anjanapura,1843.0,3.0,87.54,3.0,4749.864351600651,0.0,0.0,1.0
501,Anjanapura,1076.0,2.0,30.13,2.0,2800.185873605948,0.0,0.0,1.0
502,Anjanapura,950.0,2.0,30.0,2.0,3157.8947368421054,0.0,0.0,0.0
503,Ardendale,1750.0,3.0,100.0,3.0,5714.285714285715,0.0,0.0,1.0
504,Ardendale,3198.0,4.0,200.0,4.0,6253.908692933083,0.0,0.0,0.0
505,Ardendale,2422.0,4.0,160.0,4.0,6606.110652353427,0.0,0.0,1.0
506,Ardendale,1750.0,3.0,100.0,3.0,5714.285714285715,0.0,0.0,1.0
507,Ardendale,3200.0,4.0,205.0,4.0,6406.25,0.0,1.0,0.0
508,Ardendale,1728.0,3.0,95.0,3.0,5497.685185185185,0.0,0.0,1.0
509,Ardendale,2062.0,3.0,140.0,4.0,6789.524733268671,0.0,0.0,1.0
510,Ardendale,1732.46,3.0,92.0,3.0,5310.367916142364,0.0,0.0,1.0
511,Ardendale,2062.0,3.0,150.0,4.0,7274.4907856450045,0.0,0.0,1.0
513,Ardendale,1224.0,2.0,70.0,2.0,5718.954248366013,0.0,0.0,1.0
514,Ardendale,1777.26,3.0,105.0,3.0,5907.970696465346,0.0,0.0,1.0
515,Ardendale,1650.0,3.0,82.0,3.0,4969.69696969697,0.0,0.0,1.0
516,Ardendale,2062.0,3.0,140.0,4.0,6789.524733268671,0.0,0.0,1.0
517,Ardendale,1650.0,3.0,82.0,3.0,4969.69696969697,0.0,0.0,0.0
518,Ardendale,1224.0,2.0,67.0,2.0,5473.856209150327,0.0,0.0,1.0
519,Ardendale,1723.0,3.0,95.0,3.0,5513.6390017411495,0.0,0.0,1.0
520,Ardendale,1777.26,3.0,89.0,3.0,5007.7084950991975,0.0,0.0,1.0
521,Ardendale,1777.26,3.0,92.0,3.0,5176.507657855351,0.0,0.0,1.0
522,Arekere,2060.0,3.0,140.0,3.0,6796.116504854369,0.0,0.0,1.0
523,Arekere,920.0,2.0,40.0,2.0,4347.826086956522,0.0,0.0,0.0
524,Arekere,1740.0,2.0,95.0,3.0,5459.770114942528,0.0,0.0,0.0
525,Arekere,1190.0,2.0,55.0,2.0,4621.848739495798,0.0,0.0,0.0
526,Arekere,600.0,1.0,28.0,1.0,4666.666666666667,0.0,0.0,0.0
527,Arekere,2072.0,3.0,108.0,3.0,5212.355212355213,0.0,0.0,1.0
528,Arekere,1100.0,2.0,55.0,2.0,5000.0,0.0,0.0,1.0
529,Arekere,900.0,2.0,50.0,2.0,5555.555555555556,0.0,0.0,1.0
530,Arekere,2710.0,6.0,142.0,4.0,5239.852398523985,0.0,0.0,1.0
531,Arekere,1240.0,2.0,60.0,2.0,4838.709677419355,0.0,0.0,1.0
532,Arekere,900.0,2.0,44.5,2.0,4944.444444444444,0.0,0.0,1.0
533,Attibele,450.0,1.0,11.0,1.0,2444.4444444444443,0.0,0.0,1.0
534,Attibele,1600.0,4.0,52.8,4.0,3300.0,0.0,0.0,0.0
535,Attibele,656.0,2.0,25.0,2.0,3810.9756097560976,0.0,0.0,0.0
536,Attibele,400.0,1.0,11.0,1.0,2750.0,0.0,0.0,0.0
537,Attibele,400.0,1.0,12.0,1.0,3000.0,0.0,0.0,0.0
538,Attibele,400.0,1.0,14.0,1.0,3500.0,0.0,0.0,0.0
539,Attibele,500.0,1.0,17.0,1.0,3400.0,0.0,0.0,1.0
540,Attibele,2168.0,4.0,95.0,4.0,4381.918819188192,0.0,1.0,0.0
541,Attibele,395.0,1.0,10.25,1.0,2594.9367088607596,0.0,0.0,0.0
542,Attibele,420.0,1.0,17.0,1.0,4047.6190476190477,0.0,0.0,0.0
544,Attibele,418.0,1.0,12.0,1.0,2870.813397129187,0.0,0.0,0.0
545,Attibele,1200.0,2.0,42.0,2.0,3500.0,0.0,0.0,0.0
546,Attibele,400.0,1.0,10.0,1.0,2500.0,0.0,0.0,1.0
547,Attibele,695.0,1.0,25.0,2.0,3597.122302158273,0.0,0.0,1.0
548,Attibele,850.0,1.0,25.0,2.0,2941.176470588235,0.0,0.0,1.0
549,Attibele,2400.0,3.0,120.0,3.0,5000.0,0.0,0.0,0.0
550,Attibele,450.0,1.0,12.5,1.0,2777.777777777778,0.0,0.0,0.0
554,Attibele,782.0,1.0,19.55,1.0,2500.0,0.0,0.0,1.0
556,Attibele,656.0,2.0,25.0,2.0,3810.9756097560976,0.0,0.0,1.0
557,Attibele,400.0,1.0,11.5,1.0,2875.0,0.0,0.0,0.0
558,Attibele,460.0,1.0,13.0,1.0,2826.086956521739,1.0,0.0,0.0
559,Attibele,418.0,2.0,11.5,1.0,2751.196172248804,0.0,0.0,1.0
560,Attibele,1000.0,2.0,42.0,2.0,4200.0,0.0,1.0,0.0
561,Attibele,550.0,1.0,11.5,1.0,2090.909090909091,0.0,0.0,1.0
563,Attibele,410.0,1.0,10.0,1.0,2439.0243902439024,0.0,0.0,0.0
564,Attibele,1700.0,3.0,65.0,3.0,3823.529411764706,0.0,1.0,0.0
565,Attibele,400.0,1.0,10.25,1.0,2562.5,0.0,0.0,1.0
566,Attibele,656.0,2.0,25.0,2.0,3810.9756097560976,0.0,0.0,1.0
567,Attibele,1500.0,3.0,90.0,3.0,6000.0,0.0,1.0,0.0
568,Attibele,520.0,1.0,15.0,1.0,2884.6153846153848,0.0,0.0,0.0
569,BEML Layout,1060.0,2.0,55.0,2.0,5188.679245283019,0.0,0.0,1.0
571,BEML Layout,999.0,2.0,45.0,2.0,4504.504504504504,0.0,0.0,0.0
572,BEML Layout,2400.0,4.0,225.0,5.0,9375.0,0.0,1.0,0.0
574,BEML Layout,1194.0,2.0,65.0,2.0,5443.886097152429,0.0,0.0,1.0
575,BEML Layout,1200.0,2.0,67.0,2.0,5583.333333333333,0.0,0.0,1.0
576,BEML Layout,2400.0,2.0,228.0,2.0,9500.0,0.0,1.0,0.0
579,BEML Layout,1194.0,2.0,65.0,2.0,5443.886097152429,0.0,0.0,1.0
580,BTM 2nd Stage,1260.0,5.0,185.0,3.0,14682.539682539682,0.0,1.0,0.0
581,BTM 2nd Stage,950.0,2.0,52.0,2.0,5473.684210526316,1.0,0.0,0.0
582,BTM 2nd Stage,1850.0,3.0,170.0,3.0,9189.18918918919,0.0,0.0,0.0
583,BTM 2nd Stage,1200.0,2.0,80.0,2.0,6666.666666666667,0.0,0.0,1.0
584,BTM 2nd Stage,1274.0,2.0,70.0,2.0,5494.505494505494,0.0,0.0,1.0
586,BTM 2nd Stage,1070.0,2.0,48.0,2.0,4485.981308411215,0.0,0.0,1.0
587,BTM 2nd Stage,1280.0,2.0,80.0,2.0,6250.0,0.0,0.0,0.0
588,BTM 2nd Stage,1100.0,2.0,70.0,2.0,6363.636363636364,0.0,0.0,0.0
589,BTM 2nd Stage,1000.0,2.0,58.0,2.0,5800.0,0.0,0.0,1.0
590,BTM 2nd Stage,2990.0,5.0,416.0,5.0,13913.04347826087,0.0,1.0,0.0
591,BTM 2nd Stage,1265.0,2.0,55.0,2.0,4347.826086956522,0.0,0.0,1.0
592,BTM 2nd Stage,2200.0,3.0,220.0,3.0,10000.0,0.0,0.0,1.0
593,BTM 2nd Stage,2780.0,4.0,325.0,3.0,11690.647482014389,0.0,0.0,1.0
594,BTM 2nd Stage,2400.0,2.0,360.0,3.0,15000.0,0.0,1.0,0.0
595,BTM 2nd Stage,965.0,2.0,56.0,2.0,5803.108808290155,0.0,0.0,1.0
596,BTM 2nd Stage,1147.0,2.0,75.0,2.0,6538.7968613775065,0.0,0.0,1.0
597,BTM 2nd Stage,1750.0,3.0,172.0,3.0,9828.57142857143,0.0,0.0,0.0
598,BTM 2nd Stage,1400.0,2.0,90.0,2.0,6428.571428571428,0.0,0.0,1.0
599,BTM 2nd Stage,1200.0,2.0,70.0,2.0,5833.333333333333,0.0,0.0,1.0
600,BTM 2nd Stage,1100.0,2.0,47.0,2.0,4272.727272727273,0.0,0.0,1.0
601,BTM 2nd Stage,930.0,2.0,46.0,2.0,4946.236559139785,0.0,0.0,1.0
603,BTM 2nd Stage,2500.0,3.0,345.0,3.0,13800.0,0.0,0.0,1.0
604,BTM Layout,1150.0,2.0,63.0,2.0,5478.260869565217,0.0,0.0,1.0
605,BTM Layout,3300.0,6.0,165.0,6.0,5000.0,0.0,0.0,0.0
606,BTM Layout,1450.0,2.0,81.0,3.0,5586.206896551724,0.0,0.0,0.0
607,BTM Layout,1776.0,2.0,75.0,3.0,4222.972972972973,0.0,0.0,1.0
608,BTM Layout,1458.0,3.0,79.0,3.0,5418.38134430727,0.0,0.0,1.0
609,BTM Layout,935.0,2.0,51.5,2.0,5508.0213903743315,0.0,0.0,0.0
610,BTM Layout,1020.0,2.0,46.5,2.0,4558.823529411765,0.0,0.0,1.0
611,BTM Layout,1600.0,3.0,112.0,3.0,7000.0,0.0,0.0,1.0
612,BTM Layout,1300.0,2.0,75.0,3.0,5769.2307692307695,0.0,0.0,0.0
613,BTM Layout,1540.0,2.0,78.0,3.0,5064.935064935065,0.0,0.0,0.0
614,BTM Layout,450.0,1.0,20.0,1.0,4444.444444444444,0.0,0.0,1.0
615,BTM Layout,1196.0,2.0,56.81,2.0,4750.0,0.0,0.0,1.0
616,BTM Layout,1470.0,2.0,99.0,3.0,6734.693877551021,0.0,0.0,1.0
619,Babusapalaya,1611.0,2.0,66.0,3.0,4096.83426443203,0.0,0.0,1.0
621,Babusapalaya,1675.0,3.0,75.0,3.0,4477.611940298508,0.0,0.0,1.0
622,Babusapalaya,1141.0,2.0,46.0,2.0,4031.5512708150745,0.0,0.0,1.0
623,Babusapalaya,1500.0,2.0,57.0,2.0,3800.0,0.0,0.0,0.0
625,Babusapalaya,1050.0,2.0,45.0,2.0,4285.714285714285,0.0,0.0,1.0
626,Babusapalaya,1141.0,2.0,45.9,2.0,4022.787028921998,0.0,0.0,1.0
628,Babusapalaya,1230.0,3.0,53.0,3.0,4308.943089430894,0.0,0.0,1.0
629,Babusapalaya,1105.0,2.0,40.0,2.0,3619.9095022624433,0.0,0.0,0.0
630,Babusapalaya,1410.0,2.0,65.0,3.0,4609.929078014185,0.0,0.0,1.0
631,Babusapalaya,1450.0,2.0,55.99,2.0,3861.3793103448274,0.0,0.0,1.0
632,Babusapalaya,1100.0,2.0,38.0,2.0,3454.5454545454545,0.0,0.0,1.0
634,Babusapalaya,1061.0,2.0,33.84,2.0,3189.4439208294066,0.0,0.0,1.0
635,Babusapalaya,1061.0,2.0,38.95,2.0,3671.065032987748,0.0,0.0,1.0
636,Babusapalaya,1061.0,2.0,34.0,2.0,3204.5240339302545,0.0,0.0,1.0
637,Babusapalaya,1245.0,2.0,58.0,2.0,4658.634538152611,0.0,0.0,1.0
638,Badavala Nagar,1494.0,2.0,94.55,3.0,6328.647925033467,0.0,0.0,1.0
639,Badavala Nagar,1274.0,2.0,81.0,2.0,6357.9277864992155,0.0,0.0,1.0
640,Badavala Nagar,1842.0,3.0,115.0,3.0,6243.213897937025,0.0,0.0,1.0
641,Badavala Nagar,1494.0,2.0,94.55,3.0,6328.647925033467,0.0,0.0,1.0
642,Badavala Nagar,1274.0,2.0,81.0,2.0,6357.9277864992155,0.0,0.0,1.0
643,Badavala Nagar,1494.0,2.0,94.55,3.0,6328.647925033467,0.0,0.0,1.0
644,Badavala Nagar,1842.0,3.0,115.0,3.0,6243.213897937025,0.0,0.0,1.0
645,Badavala Nagar,1842.0,3.0,115.0,3.0,6243.213897937025,0.0,0.0,1.0
646,Badavala Nagar,1842.0,3.0,115.0,3.0,6243.213897937025,0.0,0.0,1.0
647,Balagere,1210.0,2.0,80.9,2.0,6685.950413223141,0.0,0.0,1.0
648,Balagere,1210.0,2.0,72.0,2.0,5950.413223140496,0.0,0.0,1.0
649,Balagere,1205.0,2.0,78.5,2.0,6514.522821576764,0.0,0.0,1.0
650,Balagere,790.5,1.0,41.9,1.0,5300.44275774826,0.0,0.0,1.0
653,Balagere,1020.07,2.0,68.38,2.0,6703.461527150097,0.0,0.0,1.0
654,Balagere,1205.47,2.0,81.0,2.0,6719.370867794304,0.0,0.0,1.0
655,Balagere,1007.0,2.0,65.0,2.0,6454.816285998014,0.0,0.0,1.0
657,Balagere,1210.0,2.0,74.0,2.0,6115.702479338843,0.0,0.0,1.0
658,Balagere,1210.0,2.0,83.0,2.0,6859.504132231405,0.0,0.0,1.0
659,Balagere,675.0,1.0,45.0,1.0,6666.666666666667,0.0,0.0,0.0
660,Balagere,656.0,1.0,43.0,1.0,6554.878048780488,0.0,0.0,1.0
662,Balagere,1012.0,2.0,64.0,2.0,6324.110671936759,0.0,0.0,1.0
663,Balagere,1007.0,2.0,62.0,2.0,6156.901688182721,0.0,0.0,1.0
664,Balagere,1007.0,2.0,67.0,2.0,6653.4260178748755,0.0,0.0,0.0
665,Balagere,1007.0,2.0,66.0,2.0,6554.121151936445,0.0,0.0,1.0
668,Balagere,645.0,1.0,34.18,1.0,5299.224806201551,0.0,0.0,1.0
671,Balagere,790.5,1.0,42.295,1.0,5350.411132194813,0.0,0.0,1.0
672,Balagere,1012.0,2.0,65.0,2.0,6422.924901185771,0.0,0.0,1.0
673,Balagere,656.0,1.0,38.77,1.0,5910.0609756097565,0.0,0.0,1.0
674,Balagere,645.0,1.0,39.0,1.0,6046.511627906977,0.0,0.0,1.0
675,Balagere,645.0,1.0,41.0,1.0,6356.589147286822,0.0,0.0,0.0
676,Balagere,1210.0,2.0,82.0,2.0,6776.859504132231,0.0,0.0,1.0
